Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1687132847409,sensor-2,12,88,null,0,0,0,29625,0,6,5,4,-3,622,8,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3563,1555342204
1687132981606,sensor-4,50,88,null,0,0,0,28937,0,5,5,4,-4,0,4,7,1,0,5,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3513,1553039126
1687133030507,sensor-1,50,88,null,0,0,0,28937,0,5,5,4,22,72,-15,0,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3538,1553039105
1687133747738,sensor-2,13,88,null,0,0,0,29562,0,5,5,4,-11,654,9,7,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3563,1555343104
1687133881665,sensor-4,51,88,null,0,0,0,28875,0,5,5,4,3,255,-1,7,1,0,5,5,4,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3513,1553040026
1687133929640,sensor-1,51,88,null,0,0,0,28875,0,7,4,3,21,25,-8,0,2,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3538,1553040004
1687134647391,sensor-2,14,88,null,0,0,0,29500,0,5,4,3,15,690,12,7,1,0,5,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3563,1555344004
1687134781691,sensor-4,52,88,null,0,0,0,28875,0,7,5,4,-5,22,2,7,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1553040926
1687134829575,sensor-1,52,88,null,0,0,0,28875,0,5,5,4,22,0,-9,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3538,1553040904
1687135547654,sensor-2,15,88,null,0,0,0,29437,0,7,5,4,-11,582,3,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3563,1555344904
