Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1687132841157,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687132841164,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687132842298,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687132901148,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687132901149,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687132902172,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687132961144,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687132961148,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687132962205,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133021140,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133021141,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133022216,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133081158,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133081164,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133082204,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133141195,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133141201,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133142224,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133201161,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133201165,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133202253,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133261172,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133261181,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133262220,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133321196,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133321210,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133322262,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133381217,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133381230,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133382267,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133441216,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133441223,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133442275,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133501210,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133501211,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133502273,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133561223,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133561227,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133562334,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133621310,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133621319,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133622296,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133681243,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133681246,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133682304,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133741231,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133741233,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133742296,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133801255,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133801259,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133802313,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133861253,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133861261,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133862326,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133921273,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133921277,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133922353,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687133981286,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687133981291,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687133982343,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687134041293,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687134041296,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687134042357,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687134101318,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687134101326,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687134102361,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687134161303,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687134161303,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687134162378,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687134221351,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687134221354,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687134222377,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687134281308,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1687134281309,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1687134282374,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1687134341332,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
