Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1688947210376,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947211736,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947260409,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947270369,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947271744,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947320368,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947330374,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947331758,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947380431,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947390388,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947391750,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947440391,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947450384,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947451760,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947500410,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947510394,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947511777,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947560442,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947570400,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947571806,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947620443,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947630417,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947631797,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947680418,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947690432,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947691822,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947740416,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947750427,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947751801,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947800415,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947810431,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947811825,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947860421,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947870456,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947871835,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947920425,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947930449,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947931831,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688947980451,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688947990454,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688947991828,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
