Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1684108827946,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684108828156,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684108828252,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684108887897,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684108887945,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684108887977,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684108947834,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684108947948,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684108947949,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109007843,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109007947,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109007958,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109067924,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109067958,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109067959,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109127863,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109127971,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109127979,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109187856,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109187972,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109187992,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109247860,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109247990,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109247999,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109307873,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109307996,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109307996,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109367894,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109367992,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109368001,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109396407,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109427887,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109431488,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109433762,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109487922,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109488035,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109488035,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109547899,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109548042,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109548046,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109607917,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109608039,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109608046,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109667915,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109668055,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109668067,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109727951,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109728056,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109728080,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109787937,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109788057,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109788063,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109849024,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109849035,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109849063,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109907982,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109908077,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109908098,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684109967952,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684109968083,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684109968093,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110027970,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110028103,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110028108,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110087968,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110088101,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110125078,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110147994,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110148136,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110148141,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110208001,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110208110,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110208121,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110267997,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110268154,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110268159,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110328025,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110328134,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110328146,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110388006,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110388153,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110388169,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110448088,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110448157,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110448173,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110508043,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110508164,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110508178,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110568046,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110568176,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110568188,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110628073,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110628197,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110628209,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110688073,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110688209,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110688217,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110748083,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110748226,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110748247,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110808079,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110808198,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110808208,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110868088,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110868211,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110868221,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110928094,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110928211,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110928225,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684110988092,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684110988214,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684110988231,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111048110,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111048228,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111048247,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111108121,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111108226,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111108246,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111168117,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111168263,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111168263,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111228133,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111228265,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111228271,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111288124,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111288259,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111288282,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111348134,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111348265,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111348299,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111408152,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111408266,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111408291,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111468160,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111468288,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111468299,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111528165,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111528302,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111528303,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111588173,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111588317,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111588931,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111648188,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111648300,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111648350,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111708198,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111708320,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111708355,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111768205,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111768330,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111768347,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111828194,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111828330,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111828376,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111888225,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111888361,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111888374,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684111948221,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684111948356,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684111948372,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112008226,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112008366,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112008367,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112068227,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112068370,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112068381,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112128246,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112128378,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112128392,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112188262,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112188373,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112188398,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112248246,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112248402,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112248411,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112308319,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112308398,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112308412,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112368287,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112368432,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112368444,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112428298,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112428429,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112428439,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112488289,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112488432,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112488449,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112548321,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112548446,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112548456,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112608305,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112608461,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112608462,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112668316,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112668446,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112668470,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112728385,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112728441,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112728487,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112788333,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112788471,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112788483,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112848429,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112848492,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112848538,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112908369,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112908473,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112908516,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684112968352,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684112968478,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684112968541,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684113028361,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684113028506,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1684113028533,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1684113088350,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1684113088494,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
