Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1691367124142,sensor-2,109,88,null,0,0,0,46187,0,62,318,225,160,3206,-4,1278,11,0,131,715,506,0,0,0,0,0,0,103,656,464,0,0,0,0,0,0,0,2,3546,1559576704
1691367246929,sensor-4,147,88,null,0,0,0,47187,0,21,46,33,140,4410,0,373,2,0,22,66,47,0,0,0,0,0,0,62,202,143,0,0,0,0,0,0,0,2,3513,1557273626
1691367280009,sensor-1,147,88,null,0,0,0,41375,0,47,74,53,476,897,3,33,4,0,41,65,46,0,0,0,0,0,0,104,531,376,0,0,0,0,0,0,0,2,3518,1557273605
1691368024385,sensor-2,110,88,null,0,0,0,46875,0,10,7,5,0,785,1,11,2,0,8,9,7,0,0,0,0,0,0,7,9,7,0,0,0,0,0,0,0,2,3546,1559577604
1691368147590,sensor-4,148,88,null,0,0,0,47625,0,8,7,5,-8,271,-4,26,2,0,11,8,6,0,0,0,0,0,0,19,25,18,0,0,0,0,0,0,0,2,3513,1557274526
1691368179095,sensor-1,148,88,null,0,0,0,41687,0,9,7,5,12,368,3,2,1,0,10,7,5,0,0,0,0,0,0,19,50,36,0,0,0,0,0,0,0,2,3518,1557274504
1691368924802,sensor-2,111,88,null,0,0,0,45875,0,31,169,120,23,1988,2,633,3,0,75,320,227,0,0,0,0,0,0,89,429,304,0,0,0,0,0,0,0,2,3546,1559578504
1691369046858,sensor-4,149,88,null,0,0,0,47062,0,19,43,31,54,4566,3,319,2,0,20,67,48,0,0,0,0,0,0,76,200,142,0,0,0,0,0,0,0,2,3513,1557275427
1691369079080,sensor-1,149,88,null,0,0,0,41687,0,39,66,47,228,1396,2,16,2,0,29,52,37,0,0,0,0,0,0,131,438,310,0,0,0,0,0,0,0,2,3518,1557275404
1691369825548,sensor-2,112,88,null,0,0,0,45750,0,34,176,125,27,2064,-2,656,4,0,86,373,264,0,0,0,0,0,0,101,483,342,0,0,0,0,0,0,0,2,3546,1559579404
1691369946055,sensor-4,150,88,null,0,0,0,47750,0,23,39,28,51,5013,-1,336,3,0,19,55,39,0,0,0,0,0,0,74,183,130,0,0,0,0,0,0,0,2,3513,1557276326
1691369979020,sensor-1,150,88,null,0,0,0,42000,0,40,67,48,149,2594,5,23,2,0,41,66,47,0,0,0,0,0,0,115,537,380,0,0,0,0,0,0,0,2,3518,1557276304
