Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1669593600883,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593601407,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593604260,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593607515,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593639230,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1669593653973,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593657229,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593660388,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593663961,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593667135,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593670339,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593699224,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1669593712960,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593716403,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593719531,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593724313,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593759244,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1669593773214,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593783036,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593786332,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593789738,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1669593819246,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1669593826839,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593830176,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593833335,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1669593842468,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
