Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1668729636518,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668729698544,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668729760577,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668729822639,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668729884645,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668729946703,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730008765,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730070792,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730132779,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730194780,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730256841,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730318881,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730380905,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730442962,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730504968,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730566999,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730629062,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730691125,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730753161,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730815191,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730877257,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668730939328,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731001361,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731063385,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731125419,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731187470,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731249520,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731311564,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731373571,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731435648,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731497657,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731559695,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731621734,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731683752,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731745788,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731807850,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731869929,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731931919,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668731993913,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732055985,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732117959,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732180023,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732242058,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732304084,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732366117,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732428178,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732490197,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732552216,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732614267,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732676312,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732738335,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732800374,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732862460,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732924423,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668732986453,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
1668733048492,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
1668733110549,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
1668733172598,sensor3,,,,,,,,,,,,,,0,1,0,0,1,0,0,1
1668733234604,sensor3,,,,,,,,,,,,,,0,1,0,0,1,0,0,0
1668733296655,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668733358708,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668733420747,sensor3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
1668733482775,sensor3,,,,,,,,,,,,,,0,1,0,1,0,0,0,0
1668733544800,sensor3,,,,,,,,,,,,,,0,1,0,1,0,1,0,0
1668733606829,sensor3,,,,,,,,,,,,,,0,1,0,1,0,1,0,0
1668733668878,sensor3,,,,,,,,,,,,,,0,1,0,1,0,1,0,0
1668733730884,sensor3,,,,,,,,,,,,,,0,1,0,1,0,1,0,0
1668733792934,sensor3,,,,,,,,,,,,,,0,1,0,1,0,1,0,0
1668733854980,sensor3,,,,,,,,,,,,,,0,1,0,1,0,1,0,0
1668733917006,sensor3,,,,,,,,,,,,,,0,1,0,0,0,1,0,0
1668733979049,sensor3,,,,,,,,,,,,,,0,1,0,0,0,1,0,0
1668734041095,sensor3,,,,,,,,,,,,,,0,1,0,0,0,1,0,0
1668734103144,sensor3,,,,,,,,,,,,,,0,1,0,0,0,1,0,0
