Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1685923226088,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923226511,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923226824,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923286132,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923286537,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923286824,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923346127,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923346542,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923346819,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923406174,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923406568,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923406840,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923466154,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923466554,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923466857,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923526145,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923526522,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923526847,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923586144,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923586577,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923586888,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923646189,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923646593,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923646895,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923706191,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923706577,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923706881,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923766248,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923766621,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923766890,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923826204,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923826593,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923826940,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923886200,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923886607,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923886947,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685923946271,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685923946624,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685923946938,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924006203,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924006622,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924006933,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924066240,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924066655,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924066936,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924126243,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924126587,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924126971,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924186228,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924186666,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924186971,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924246241,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924246691,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924246950,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924306238,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924306709,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924306989,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924366250,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924366679,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924366980,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924426269,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924426674,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924427011,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924486268,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924486693,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924487010,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924546271,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924546699,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924547012,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924606270,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924606717,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924607025,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924666268,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924666722,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924667025,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924726307,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924726652,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924727031,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924786311,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924786752,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924790115,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924846364,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924846755,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924847008,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924906329,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924906740,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924907044,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685924966353,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685924966753,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685924967077,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925026336,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925026751,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925027063,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925086411,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925086779,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925087066,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925146373,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925146802,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925147096,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925206378,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925206772,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925207077,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925266363,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925266791,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925267095,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925326398,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925326753,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925327073,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925386380,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925386816,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925387097,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925446418,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925446815,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925447145,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925506430,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925506832,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925507147,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925566439,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925566843,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925567152,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925626434,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925626890,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925627162,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925686486,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925686857,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925687135,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925746453,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925746856,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925747161,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925806445,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925806872,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925807174,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925866446,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925866901,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925867167,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925926456,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925926837,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925927171,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685925986453,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685925986873,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685925987212,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926046484,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926046939,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926047217,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926106493,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926106938,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926107213,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926166494,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926166910,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926167196,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926226489,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926226913,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926227216,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926286534,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926286941,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926287243,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926346530,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926346930,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926347252,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926406503,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926406956,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926407266,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926466523,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926466951,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926467234,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926526574,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926526922,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926527294,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926586603,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926586955,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926587272,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1685926646567,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1685926646964,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1685926647294,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
