Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1682294459127,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294459599,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682294519157,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294519597,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682294579162,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294579638,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682294639165,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294639732,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682294699165,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294699620,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682294759185,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294759579,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682294819191,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294819689,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682294879190,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294879639,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682294939202,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294939645,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682294999208,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682294999654,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682295059210,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682295059686,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682295119246,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682295119706,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682295179225,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682295179710,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682295239234,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682295239718,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682295299251,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682295299698,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682295359240,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682295359686,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682295419280,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682295419766,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1682295479259,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1682295479742,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
