Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1694390963429,sensor-2,163,88,null,0,0,0,29562,0,6,5,4,9,613,0,7,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1562600704
1694391077161,sensor-4,209,88,null,0,0,0,29625,0,5,5,4,-8,202,10,7,1,0,8,5,4,0,0,0,0,0,0,9,7,5,0,0,0,0,0,0,0,2,3513,1560297626
1694391103345,sensor-1,209,88,null,0,0,0,29625,0,7,5,4,6,96,-6,0,1,0,8,5,4,0,0,0,0,0,0,9,7,5,0,0,0,0,0,0,0,2,3518,1560297604
1694391863480,sensor-2,164,88,null,0,0,0,29562,0,6,5,4,5,627,6,7,1,0,8,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1562601604
1694391979036,sensor-4,210,88,null,0,0,0,29625,0,6,5,4,-1,243,5,7,1,0,9,5,4,0,0,0,0,0,0,9,7,5,0,0,0,0,0,0,0,2,3513,1560298526
1694392003315,sensor-1,210,88,null,0,0,0,29625,0,6,5,4,13,69,-3,0,1,0,7,5,4,0,0,0,0,0,0,9,7,5,0,0,0,0,0,0,0,2,3518,1560298504
1694392763599,sensor-2,165,88,null,0,0,0,29500,0,5,5,4,-2,620,0,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1562602504
1694392877159,sensor-4,211,88,null,0,0,0,29562,0,5,5,4,5,210,12,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3513,1560299426
1694392903316,sensor-1,211,88,null,0,0,0,29562,0,5,5,4,16,49,-8,0,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1560299404
1694393663135,sensor-2,166,88,null,0,0,0,29437,0,6,5,4,1,708,0,7,1,0,4,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1562603404
1694393777234,sensor-4,212,88,null,0,0,0,29562,0,6,5,4,-6,280,8,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1560300326
1694393803393,sensor-1,212,88,null,0,0,0,29562,0,6,5,4,-1,263,0,0,1,0,7,4,3,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,2,3518,1560300305
1694394563541,sensor-2,167,88,null,0,0,0,29375,0,6,5,4,5,645,13,7,2,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3524,1562604304
1694394677221,sensor-4,213,88,null,0,0,0,29500,0,8,5,4,2,110,3,7,2,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1560301226
1694394702353,sensor-1,213,88,null,0,0,0,29562,0,6,5,4,12,0,-2,0,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1560301204
1694395463827,sensor-2,168,88,null,0,0,0,29437,0,6,5,4,4,573,11,7,1,0,8,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1562605204
1694395577230,sensor-4,214,88,null,0,0,0,29500,0,5,5,4,5,65,7,7,1,0,8,5,4,0,0,0,0,0,0,11,5,4,0,0,0,0,0,0,0,2,3513,1560302126
1694395602354,sensor-1,214,88,null,0,0,0,29500,0,8,5,4,14,204,-8,0,2,0,5,5,4,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,2,3518,1560302104
1694396363799,sensor-2,169,88,null,0,0,0,29437,0,7,5,4,15,662,3,7,2,0,8,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3524,1562606104
1694396479159,sensor-4,215,88,null,0,0,0,29500,0,6,5,4,-7,92,11,7,1,0,13,5,4,0,0,0,0,0,0,15,7,5,0,0,0,0,0,0,0,2,3513,1560303026
1694396502320,sensor-1,215,88,null,0,0,0,29500,0,7,5,4,21,0,0,0,2,0,5,5,4,0,0,0,0,0,0,8,7,5,0,0,0,0,0,0,0,2,3518,1560303004
1694397263620,sensor-2,170,88,null,0,0,0,29437,0,5,5,4,-3,688,10,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3524,1562607005
1694397377281,sensor-4,216,88,null,0,0,0,29500,0,8,5,4,4,45,4,7,2,0,10,5,4,0,0,0,0,0,0,12,5,4,0,0,0,0,0,0,0,2,3513,1560303927
1694397402338,sensor-1,216,88,null,0,0,0,29500,0,4,5,4,9,243,-13,0,0,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1560303904
1694398162891,sensor-2,171,88,null,0,0,0,29437,0,6,5,4,8,699,10,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1562607904
1694398278173,sensor-4,217,88,null,0,0,0,29437,0,6,5,4,13,23,1,7,1,0,12,5,4,0,0,0,0,0,0,15,5,4,0,0,0,0,0,0,0,2,3513,1560304826
1694398302434,sensor-1,217,88,null,0,0,0,29500,0,9,5,4,12,0,-10,0,3,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3518,1560304804
1694399063030,sensor-2,172,88,null,0,0,0,29312,0,5,5,4,4,751,0,7,1,0,4,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1562608804
1694399176330,sensor-4,218,88,null,0,0,0,29437,0,7,5,4,-13,393,7,7,2,0,9,5,4,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,2,3513,1560305726
1694399202393,sensor-1,218,88,null,0,0,0,29437,0,5,5,4,20,264,-9,0,1,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3518,1560305704
1694399962591,sensor-2,173,88,null,0,0,0,29312,0,6,5,4,-3,721,6,7,1,0,7,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3524,1562609704
1694400078302,sensor-4,219,88,null,0,0,0,29375,0,9,5,4,0,153,9,7,2,0,4,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1560306626
1694400102423,sensor-1,219,88,null,0,0,0,29375,0,6,5,4,8,73,-4,0,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1560306604
1694400863087,sensor-2,174,88,null,0,0,0,29250,0,5,5,4,1,725,7,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1562610604
