Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1681689605059,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681689605559,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681689605910,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681689665066,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681689665590,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681689665917,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681689725567,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681689728057,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681689730791,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681689785089,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681689785528,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681689785930,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681689845111,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681689845606,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681689845931,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681689905100,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681689905623,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681689905939,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681689965109,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681689965625,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681689965951,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681689988690,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681690025125,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681690025645,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681690025957,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681690085144,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681690085556,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681690085967,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681690145143,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1681690145645,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1681690145969,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1681690205143,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
