Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1672617603000,sensor-3,150,88,null,0,0,0,26250,0,6,5,4,0,705,10,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1672617604
1672617929000,sensor-1,244,88,null,0,0,0,26250,0,5,4,3,16,0,12,0,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3478,1672617930
1672618020000,sensor-2,45,88,null,0,0,0,26562,0,6,5,4,-4,0,-4,6,2,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3500,1672618021
1672618466000,sensor-4,163,88,null,0,0,0,26187,0,6,4,3,16,49,3,6,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3509,1672618467
1672618503000,sensor-3,151,88,null,0,0,0,26187,0,5,5,4,3,720,10,7,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1672618504
1672618829000,sensor-1,245,88,null,0,0,0,26125,0,6,4,3,1,78,12,0,2,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3478,1672618830
1672618920000,sensor-2,46,88,null,0,0,0,26562,0,5,5,4,13,141,-5,6,1,0,5,5,4,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,2,3500,1672618921
1672619366000,sensor-4,164,88,null,0,0,0,26125,0,6,4,3,21,147,9,6,1,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3509,1672619367
1672619403000,sensor-3,152,88,null,0,0,0,26187,0,5,5,4,-12,677,6,7,1,0,6,5,4,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3523,1672619404
1672619729000,sensor-1,246,88,null,0,0,0,26125,0,4,4,3,13,77,26,0,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3478,1672619730
1672619820000,sensor-2,47,88,null,0,0,0,26562,0,5,5,4,12,119,2,6,1,0,4,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1672619821
1672620266000,sensor-4,165,88,null,0,0,0,26062,0,8,4,3,23,253,21,6,3,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3509,1672620267
1672620304000,sensor-3,153,88,null,0,0,0,26187,0,5,5,4,-5,621,4,7,1,0,5,5,4,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,2,3523,1672620304
1672620629000,sensor-1,247,88,null,0,0,0,26062,0,4,4,3,5,26,22,0,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3478,1672620630
1672620720000,sensor-2,48,88,null,0,0,0,26562,0,5,5,4,-9,118,-4,6,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1672620721
1672621166000,sensor-4,166,88,null,0,0,0,26062,0,9,5,4,23,122,9,6,3,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3509,1672621167
1672621204000,sensor-3,154,88,null,0,0,0,26187,0,5,5,4,-15,673,-2,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1672621205
1672621529000,sensor-1,248,88,null,0,0,0,26062,0,4,4,3,30,157,22,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3478,1672621530
1672621620000,sensor-2,49,88,null,0,0,0,26562,0,6,5,4,8,0,-1,6,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1672621621
1672622066000,sensor-4,167,88,null,0,0,0,26062,0,5,4,3,19,49,13,6,1,0,7,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3509,1672622067
1672622103000,sensor-3,155,88,null,0,0,0,26187,0,5,5,4,-6,645,5,7,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1672622104
1672622429000,sensor-1,249,88,null,0,0,0,26062,0,4,4,3,19,226,28,0,1,0,5,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3478,1672622430
1672622520000,sensor-2,50,88,null,0,0,0,26375,0,5,5,4,29,69,-1,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1672622521
1672622966000,sensor-4,168,88,null,0,0,0,26000,0,5,4,3,58,148,23,6,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3509,1672622967
1672623003000,sensor-3,156,88,null,0,0,0,26125,0,4,5,4,-14,760,2,7,0,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1672623004
1672623330000,sensor-1,250,88,null,0,0,0,26000,0,5,4,3,18,157,16,0,1,0,4,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3478,1672623331
1672623420000,sensor-2,51,88,null,0,0,0,26437,0,5,5,4,-11,120,1,6,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3500,1672623421
1672623866000,sensor-4,169,88,null,0,0,0,25937,0,4,4,3,24,76,20,6,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3509,1672623867
