Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1679270402293,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270402858,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270404154,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679270462318,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270462879,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270464160,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679270522303,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270522838,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270524196,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679270582347,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270582863,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270584186,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679270642333,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270642876,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270644182,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679270702280,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270702897,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270707183,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679270762353,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270762885,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270764223,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679270822345,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270822885,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270824201,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679270882365,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270882900,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270884201,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679270942362,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679270942909,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679270944206,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679271002367,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679271002919,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
