Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1675641655478,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675641656839,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675641658701,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675641715498,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675641716856,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675641718694,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675641775497,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675641776845,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675641778765,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675641835496,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675641836891,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675641838724,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675641895532,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675641896883,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675641898730,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675641955530,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675641956841,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675641958727,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642015513,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642016891,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642018753,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642075532,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642076911,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642078775,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642135553,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642136916,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642138761,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642195568,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642196916,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642198771,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642255559,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642256907,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642258774,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642315558,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642316921,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642318783,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642375584,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642376977,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642378783,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642435577,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642436949,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642438806,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642495582,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642496970,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642498816,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642555595,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642556909,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642558808,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642615619,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642616966,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642618820,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642675616,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642676978,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642678861,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642735622,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642736983,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642738864,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642795640,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642797008,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642798843,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642855642,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642857017,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642858863,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642915634,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642917019,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642918868,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675642975648,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675642977021,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675642978855,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675643035675,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675643037023,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675643038871,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675643095667,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675643097058,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675643098906,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675643155675,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675643156979,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675643158907,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675643215716,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675643217045,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675643218925,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675643275694,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675643277067,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675643278936,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675643335693,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675643337059,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675643338933,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675643395706,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675643397085,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1675643398942,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1675643455728,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1675643457075,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
