Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1692576662061,sensor-2,173,88,null,0,0,0,32500,0,7,5,4,7,607,-4,7,2,0,6,5,4,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,2,3545,1560786304
1692576782563,sensor-4,211,88,null,0,0,0,30437,0,7,5,4,-4,162,6,7,2,0,7,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1558483226
1692576811144,sensor-1,211,88,null,0,0,0,30500,0,6,5,4,17,46,-1,0,2,0,6,5,4,0,0,0,0,0,0,8,7,5,0,0,0,0,0,0,0,2,3518,1558483204
1692577561807,sensor-2,174,88,null,0,0,0,32375,0,5,5,4,11,637,-4,7,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3545,1560787204
1692577682157,sensor-4,212,88,null,0,0,0,30437,0,6,5,4,10,88,-3,7,1,0,7,5,4,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3513,1558484126
1692577711139,sensor-1,212,88,null,0,0,0,30437,0,5,5,4,11,146,-4,0,1,0,7,5,4,0,0,0,0,0,0,8,7,5,0,0,0,0,0,0,0,2,3518,1558484104
1692578462028,sensor-2,175,88,null,0,0,0,32375,0,7,5,4,0,610,1,7,1,0,5,5,4,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,2,3545,1560788104
1692578582037,sensor-4,213,88,null,0,0,0,30375,0,6,5,4,5,21,9,7,1,0,8,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1558485026
1692578611134,sensor-1,213,88,null,0,0,0,30375,0,6,5,4,29,48,-7,0,1,0,6,5,4,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,2,3518,1558485005
1692579366490,sensor-2,176,88,null,0,0,0,32312,0,7,5,4,13,590,4,7,2,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3545,1560789005
1692579481666,sensor-4,214,88,null,0,0,0,30312,0,8,5,4,0,260,5,7,2,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1558485926
1692579510236,sensor-1,214,88,null,0,0,0,30375,0,6,4,3,17,75,2,0,1,0,7,5,4,0,0,0,0,0,0,5,7,5,0,0,0,0,0,0,0,2,3518,1558485904
1692580261005,sensor-2,177,88,null,0,0,0,32312,0,6,5,4,5,637,2,7,1,0,6,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1560789904
1692580382369,sensor-4,215,88,null,0,0,0,30312,0,7,5,4,4,154,7,7,2,0,6,5,4,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3513,1558486826
1692580410224,sensor-1,215,88,null,0,0,0,30312,0,6,5,4,44,46,0,0,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1558486804
1692581161212,sensor-2,178,88,null,0,0,0,32312,0,6,5,4,-13,586,0,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1560790804
1692581282205,sensor-4,216,88,null,0,0,0,30312,0,6,5,4,-3,132,8,7,1,0,8,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1558487726
1692581310183,sensor-1,216,88,null,0,0,0,30312,0,6,5,4,17,143,0,0,1,0,6,5,4,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,2,3518,1558487704
1692582061085,sensor-2,179,88,null,0,0,0,32187,0,5,5,4,19,707,5,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3545,1560791704
1692582182635,sensor-4,217,88,null,0,0,0,30250,0,6,5,4,7,23,14,7,1,0,5,5,4,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3513,1558488626
1692582210237,sensor-1,217,88,null,0,0,0,30312,0,5,5,4,14,142,4,0,1,0,5,5,4,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,2,3518,1558488604
1692582960844,sensor-2,180,88,null,0,0,0,32250,0,6,5,4,-4,635,7,7,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3545,1560792604
1692583082533,sensor-4,218,88,null,0,0,0,30250,0,6,5,4,-3,91,2,7,1,0,6,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1558489526
1692583110315,sensor-1,218,88,null,0,0,0,30375,0,6,4,3,18,50,-3,0,1,0,8,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1558489504
1692583861607,sensor-2,181,88,null,0,0,0,32187,0,7,5,4,12,689,0,7,2,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3545,1560793504
1692583980199,sensor-4,219,88,null,0,0,0,30312,0,7,5,4,-1,137,0,7,2,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1558490426
1692584010284,sensor-1,219,88,null,0,0,0,30437,0,5,5,4,32,322,-10,0,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1558490404
1692584761451,sensor-2,182,88,null,0,0,0,32187,0,6,5,4,-5,631,-1,7,1,0,4,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1560794404
1692584882641,sensor-4,220,88,null,0,0,0,30375,0,5,5,4,0,45,5,7,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1558491326
1692584910298,sensor-1,220,88,null,0,0,0,30500,0,5,5,4,21,0,0,0,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1558491304
