Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1668988811231,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668988814477,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668988817824,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668988818035,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668988821229,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668988824544,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668988837641,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1668988871874,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668988875237,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668988878995,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668988879258,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668988882212,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668988886147,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668988897671,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1668988934232,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668988937719,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668988941058,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668988941089,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668988944457,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668988947777,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668988957649,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1668988996585,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668989000040,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668989003233,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668989003419,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668989006576,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668989009891,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668989017711,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1668989058630,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668989061936,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
1668989064572,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1668989065328,sensor2,,,,,,0,0,1,0,0,0,0,0,,,,,,,,
