Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1673222403000,sensor-3,236,88,null,0,0,0,27312,0,8,5,4,-4,594,8,7,2,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1673222404
1673222729000,sensor-1,65,88,null,0,0,0,26562,0,4,4,3,24,547,24,0,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3478,1673222730
1673222821000,sensor-2,122,88,null,0,0,0,27437,0,5,5,4,1,0,-1,7,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1673222822
1673223266000,sensor-4,249,88,null,0,0,0,26500,0,3,4,3,35,279,13,6,0,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3509,1673223267
1673223303000,sensor-3,237,88,null,0,0,0,27250,0,6,5,4,-5,561,0,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1673223304
1673223629000,sensor-1,66,88,null,0,0,0,26500,0,4,5,4,26,99,14,0,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3478,1673223630
1673223720000,sensor-2,123,88,null,0,0,0,27312,0,4,5,4,-2,319,2,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3500,1673223721
1673224166000,sensor-4,250,88,null,0,0,0,26437,0,7,5,4,20,47,7,6,2,0,3,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3509,1673224167
1673224203000,sensor-3,238,88,null,0,0,0,27187,0,8,5,4,-14,604,2,7,3,0,4,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1673224204
1673224529000,sensor-1,67,88,null,0,0,0,26437,0,4,4,3,16,109,16,0,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3478,1673224530
