Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1671451258491,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451266522,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451281857,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451318593,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451326529,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451341867,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451378584,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451386507,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451401843,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451438600,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451446543,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451461886,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451498607,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451506555,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451521889,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451558613,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451566560,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451581909,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451618619,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451626569,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451641900,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451678655,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451686569,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451701896,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451738578,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451746581,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451761906,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451798553,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451806582,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451821945,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451858563,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451866592,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451881939,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451918667,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671451926619,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671451941933,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1671451978735,sensor2,,,,,,,,,0,1,1,0,0,0,0,0,,,,,
1671451986597,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671452001939,sensor1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
