Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1676246404000,sensor-3,143,88,null,0,0,0,28000,0,7,5,4,-5,732,6,7,2,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1676246405
1676246729000,sensor-1,228,88,null,0,0,0,27312,0,5,4,3,17,208,16,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3478,1676246730
1676246820000,sensor-2,31,88,null,0,0,0,28375,0,6,5,4,0,164,0,7,2,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3469,1676246821
1676247266000,sensor-4,156,88,null,0,0,0,27312,0,6,5,4,15,23,11,6,1,0,7,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3509,1676247267
1676247303000,sensor-3,144,88,null,0,0,0,28000,0,6,5,4,-6,638,1,7,2,0,4,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3523,1676247304
1676247630000,sensor-1,229,88,null,0,0,0,27250,0,4,4,3,12,0,18,0,1,0,5,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3478,1676247630
1676247720000,sensor-2,32,88,null,0,0,0,28312,0,6,5,4,3,140,-8,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3469,1676247721
1676248166000,sensor-4,157,88,null,0,0,0,27250,0,4,5,4,11,96,8,6,0,0,4,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3509,1676248167
1676248203000,sensor-3,145,88,null,0,0,0,27937,0,6,5,4,-9,588,0,7,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1676248204
1676248530000,sensor-1,230,88,null,0,0,0,27187,0,3,4,3,11,258,12,0,1,0,4,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3478,1676248531
1676248620000,sensor-2,33,88,null,0,0,0,28250,0,6,5,4,4,70,-6,6,2,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3469,1676248621
1676249066000,sensor-4,158,88,null,0,0,0,27187,0,5,5,4,9,117,10,6,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3509,1676249067
1676249103000,sensor-3,146,88,null,0,0,0,27875,0,5,5,4,-15,568,0,7,1,0,7,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1676249104
1676249429000,sensor-1,231,88,null,0,0,0,27125,0,6,4,3,23,151,20,0,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3478,1676249430
1676249520000,sensor-2,34,88,null,0,0,0,28187,0,5,5,4,0,70,-1,6,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3469,1676249521
1676249966000,sensor-4,159,88,null,0,0,0,27125,0,6,4,3,17,125,14,6,2,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3509,1676249967
1676250003000,sensor-3,147,88,null,0,0,0,27750,0,6,5,4,-6,665,0,7,1,0,7,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1676250004
1676250329000,sensor-1,232,88,null,0,0,0,27062,0,4,4,3,23,252,4,0,0,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3478,1676250330
1676250420000,sensor-2,35,88,null,0,0,0,28187,0,5,5,4,-9,186,3,6,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3469,1676250421
1676250866000,sensor-4,160,88,null,0,0,0,27062,0,6,5,4,29,339,12,6,2,0,4,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3509,1676250867
1676250903000,sensor-3,148,88,null,0,0,0,27750,0,6,5,4,-10,715,1,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1676250904
1676251229000,sensor-1,233,88,null,0,0,0,27000,0,5,4,3,21,205,13,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3478,1676251230
1676251320000,sensor-2,36,88,null,0,0,0,28125,0,4,5,4,7,67,-2,7,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3469,1676251321
1676251766000,sensor-4,161,88,null,0,0,0,27000,0,5,4,3,39,379,20,6,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3509,1676251767
1676251803000,sensor-3,149,88,null,0,0,0,27687,0,6,5,4,-3,649,6,7,2,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1676251804
