Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1681084854624,sensor-1,12,88,null,0,0,0,27812,0,7,5,4,-5,23,-16,0,2,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3545,1681085138
1681085257833,sensor-3,14,88,null,0,0,0,28812,0,5,5,4,8,22,0,7,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3545,1681085516
1681085261211,sensor-2,17,88,null,0,0,0,28187,0,6,5,4,1,630,-7,7,2,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3572,1554075115
1681085522410,sensor-4,10,88,null,0,0,0,27750,0,5,5,4,28,68,8,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3420,1553464660
1681085754570,sensor-1,13,88,null,0,0,0,27750,0,8,5,4,26,185,4,0,2,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3545,1681086038
1681086158014,sensor-3,15,88,null,0,0,0,28750,0,6,5,4,3,114,-3,7,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1681086416
1681086161221,sensor-2,18,88,null,0,0,0,28062,0,5,5,4,5,692,-8,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3572,1554076015
1681086420552,sensor-4,11,88,null,0,0,0,27687,0,6,5,4,11,46,2,6,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3420,1553465560
1681086654578,sensor-1,14,88,null,0,0,0,27687,0,6,5,4,-3,166,-10,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1681086938
1681087058258,sensor-3,16,88,null,0,0,0,28687,0,5,5,4,9,0,-7,6,0,0,4,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3545,1681087316
