Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1688342442705,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688342443180,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688342446068,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688342502738,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688342502967,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688342503170,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688342562776,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688342562971,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688342563172,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688342622781,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688342622995,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688342623177,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688342682765,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688342682992,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688342683206,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688342742757,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688342742986,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688342743211,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688342802768,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688342802998,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688342803217,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688342862775,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1688342863020,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1688342863224,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1688342922778,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
