Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1671776066,sensor-4,251,88,null,0,0,0,28500,0,5,5,4,10,0,14,6,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3509,1671776067
1671776103,sensor-3,239,88,null,0,0,0,28625,0,5,5,4,-2,776,10,7,1,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3523,1671776104
1671776429,sensor-1,77,88,null,0,0,0,28687,0,5,4,3,16,80,19,0,1,0,6,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3478,1671776430
1671776520,sensor-2,134,88,null,0,0,0,28437,0,6,5,4,-9,0,0,6,2,0,5,5,4,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3500,1671776521
1671776966,sensor-4,252,88,null,0,0,0,28562,0,6,4,3,5,124,13,6,1,0,5,5,4,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3509,1671776967
1671777003,sensor-3,240,88,null,0,0,0,28687,0,4,5,4,11,643,11,7,1,0,6,4,3,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3523,1671777004
1671777329,sensor-1,78,88,null,0,0,0,28750,0,4,4,3,12,26,14,0,1,0,5,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3478,1671777330
1671777420,sensor-2,135,88,null,0,0,0,28500,0,5,5,4,2,0,6,6,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1671777421
1671777866,sensor-4,253,88,null,0,0,0,28625,0,5,4,3,-2,0,25,6,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3509,1671777867
1671777903,sensor-3,241,88,null,0,0,0,28812,0,5,5,4,-7,664,5,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1671777904
1671778229,sensor-1,79,88,null,0,0,0,28875,0,5,4,3,18,26,12,0,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3478,1671778230
1671778320,sensor-2,136,88,null,0,0,0,28562,0,5,5,4,11,23,-7,6,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3500,1671778321
1671778766,sensor-4,254,88,null,0,0,0,28750,0,8,5,4,3,170,24,6,2,0,6,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3509,1671778767
1671778803,sensor-3,242,88,null,0,0,0,28875,0,5,5,4,3,623,5,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1671778804
1671779129,sensor-1,80,88,null,0,0,0,29000,0,4,4,3,15,53,13,0,0,0,5,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3478,1671779130
1671779220,sensor-2,137,88,null,0,0,0,28687,0,6,5,4,15,186,-7,6,2,0,8,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1671779221
1671779666,sensor-4,255,88,null,0,0,0,28875,0,5,5,4,16,24,25,6,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3509,1671779667
1671779703,sensor-3,243,88,null,0,0,0,28937,0,8,5,4,2,594,0,7,2,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1671779704
1671780029,sensor-1,81,88,null,0,0,0,29062,0,5,4,3,0,26,14,0,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3478,1671780030
1671780120,sensor-2,138,88,null,0,0,0,28750,0,4,5,4,5,144,-4,6,1,0,6,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3500,1671780121
1671780566,sensor-4,0,88,null,0,0,0,28937,0,6,5,4,8,71,17,6,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3509,1671780567
1671780604,sensor-3,244,88,null,0,0,0,29000,0,6,5,4,-1,608,6,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1671780604
1671780929,sensor-1,82,88,null,0,0,0,29187,0,5,4,3,0,130,17,0,1,0,7,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3478,1671780930
1671781021,sensor-2,139,88,null,0,0,0,28812,0,5,5,4,3,23,-6,6,1,0,6,5,4,0,0,0,0,0,0,5,7,5,0,0,0,0,0,0,0,2,3500,1671781021
1671781466,sensor-4,1,88,null,0,0,0,29062,0,5,4,3,4,52,10,6,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3509,1671781467
1671781504,sensor-3,245,88,null,0,0,0,29125,0,5,5,4,-5,626,10,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1671781505
1671781829,sensor-1,83,88,null,0,0,0,29250,0,6,4,3,12,131,12,0,1,0,6,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3478,1671781830
1671781921,sensor-2,140,88,null,0,0,0,28875,0,6,5,4,9,167,-3,7,2,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1671781922
1671782366,sensor-4,2,88,null,0,0,0,29125,0,7,5,4,0,164,9,6,2,0,5,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3509,1671782367
1671782403,sensor-3,246,88,null,0,0,0,29125,0,6,5,4,-18,619,0,7,1,0,7,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1671782404
1671782729,sensor-1,84,88,null,0,0,0,29375,0,5,4,3,10,104,17,0,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3478,1671782730
1671782820,sensor-2,141,88,null,0,0,0,28937,0,4,5,4,2,48,3,6,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3500,1671782821
1671783266,sensor-4,3,88,null,0,0,0,29250,0,5,5,4,18,48,14,6,1,0,6,5,4,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3509,1671783267
1671783303,sensor-3,247,88,null,0,0,0,29187,0,6,5,4,-7,645,5,7,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1671783304
1671783629,sensor-1,85,88,null,0,0,0,29437,0,4,4,3,26,0,6,0,1,0,7,5,4,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,2,3478,1671783630
1671783720,sensor-2,142,88,null,0,0,0,29062,0,6,5,4,-13,213,1,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3500,1671783721
1671784166,sensor-4,4,88,null,0,0,0,29375,0,9,5,4,-3,274,19,6,2,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3509,1671784167
1671784203,sensor-3,248,88,null,0,0,0,29312,0,5,5,4,4,669,6,7,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3523,1671784204
1671784529,sensor-1,86,88,null,0,0,0,29562,0,4,4,3,27,52,23,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3478,1671784530
1671784620,sensor-2,143,88,null,0,0,0,29125,0,6,5,4,-2,490,-8,6,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3500,1671784621
1671785067,sensor-4,5,88,null,0,0,0,29437,0,5,4,3,13,73,9,6,1,0,6,5,4,0,0,0,0,0,0,11,5,4,0,0,0,0,0,0,0,2,3509,1671785067
1671785103,sensor-3,249,88,null,0,0,0,29312,0,6,5,4,14,769,14,7,1,0,4,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3523,1671785104
1671785429,sensor-1,87,88,null,0,0,0,29687,0,5,4,3,31,105,8,0,1,0,7,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3478,1671785430
1671785520,sensor-2,144,88,null,0,0,0,29187,0,6,5,4,6,92,8,6,2,0,5,5,4,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,2,3500,1671785521
1671785967,sensor-4,6,88,null,0,0,0,29562,0,4,4,3,2,75,9,6,1,0,7,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3509,1671785968
1671786003,sensor-3,250,88,null,0,0,0,29375,0,6,5,4,0,703,9,7,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1671786004
1671786329,sensor-1,88,88,null,0,0,0,29687,0,5,5,4,23,122,20,0,1,0,6,5,4,0,0,0,0,0,0,5,7,5,0,0,0,0,0,0,0,2,3478,1671786330
1671786420,sensor-2,145,88,null,0,0,0,29187,0,7,4,3,-2,275,-7,6,2,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1671786421
1671786866,sensor-4,7,88,null,0,0,0,29625,0,5,5,4,9,140,23,6,1,0,4,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3509,1671786867
1671786903,sensor-3,251,88,null,0,0,0,29437,0,7,5,4,-14,655,13,7,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3523,1671786904
1671787230,sensor-1,89,88,null,0,0,0,29750,0,5,4,3,28,103,17,0,1,0,4,5,4,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,2,3478,1671787230
1671787320,sensor-2,146,88,null,0,0,0,29250,0,6,5,4,12,45,4,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3500,1671787321
1671787766,sensor-4,8,88,null,0,0,0,29687,0,7,4,3,27,221,8,6,2,0,5,5,4,0,0,0,0,0,0,5,7,5,0,0,0,0,0,0,0,2,3509,1671787767
1671787803,sensor-3,252,88,null,0,0,0,29437,0,6,5,4,8,616,8,7,1,0,6,7,5,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1671787804
1671788130,sensor-1,90,88,null,0,0,0,29812,0,5,4,3,11,52,14,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3478,1671788131
1671788220,sensor-2,147,88,null,0,0,0,29312,0,5,5,4,0,119,0,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3500,1671788221
1671788666,sensor-4,9,88,null,0,0,0,29750,0,6,4,3,13,204,12,6,2,0,5,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3509,1671788667
1671788703,sensor-3,253,88,null,0,0,0,29500,0,5,5,4,7,723,3,7,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3523,1671788704
1671789029,sensor-1,91,88,null,0,0,0,29875,0,16,5,4,0,243,12,0,6,0,12,5,4,0,0,0,0,0,0,9,7,5,0,0,0,0,0,0,0,2,3478,1671789030
1671789120,sensor-2,148,88,null,0,0,0,29375,0,7,5,4,-4,252,-2,6,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3500,1671789121
1671789566,sensor-4,10,88,null,0,0,0,29812,0,5,5,4,31,72,15,6,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3509,1671789567
1671789603,sensor-3,254,88,null,0,0,0,29562,0,6,5,4,-6,601,8,7,1,0,6,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3523,1671789604
