Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1695600501637,sensor-2,227,88,null,0,0,0,30750,0,5,5,4,-2,656,3,7,1,0,6,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1563810304
1695600614941,sensor-4,17,88,null,0,0,0,32312,0,7,5,4,-8,339,0,7,2,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1561507226
1695600634887,sensor-1,17,88,null,0,0,0,31687,0,4,4,3,22,25,-18,0,1,0,5,5,4,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,2,3518,1561507204
1695601401102,sensor-2,228,88,null,0,0,0,30687,0,6,5,4,-2,637,0,7,2,0,5,5,4,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,2,3524,1563811204
1695601513202,sensor-4,18,88,null,0,0,0,32250,0,7,5,4,-14,113,2,7,2,0,4,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1561508126
1695601535003,sensor-1,18,88,null,0,0,0,31625,0,4,5,4,12,48,2,0,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1561508104
1695602301160,sensor-2,229,88,null,0,0,0,30562,0,6,5,4,1,711,1,7,1,0,7,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3524,1563812104
1695602415154,sensor-4,19,88,null,0,0,0,32187,0,6,5,4,-7,135,6,7,1,0,6,5,4,0,0,0,0,0,0,9,7,5,0,0,0,0,0,0,0,2,3513,1561509026
1695602435030,sensor-1,19,88,null,0,0,0,31562,0,7,5,4,7,0,0,0,2,0,5,5,4,0,0,0,0,0,0,9,7,5,0,0,0,0,0,0,0,2,3518,1561509004
1695603200972,sensor-2,230,88,null,0,0,0,30625,0,7,5,4,-7,672,6,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3524,1563813005
