Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1691971891314,sensor-2,13,88,null,0,0,0,30250,0,5,5,4,-14,607,-3,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1560181504
1691972010244,sensor-4,51,88,null,0,0,0,30500,0,5,5,4,14,341,12,7,1,0,7,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1557878426
1691972043310,sensor-1,51,88,null,0,0,0,30437,0,5,4,3,37,177,1,0,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3518,1557878404
1691972791207,sensor-2,14,88,null,0,0,0,30187,0,7,5,4,6,738,8,7,2,0,4,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3545,1560182404
1691972910249,sensor-4,52,88,null,0,0,0,30437,0,4,5,4,19,0,12,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1557879326
1691972943255,sensor-1,52,88,null,0,0,0,30375,0,6,5,4,21,0,8,0,1,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3518,1557879304
1691973691470,sensor-2,15,88,null,0,0,0,30187,0,5,5,4,0,737,2,7,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3545,1560183304
1691973812390,sensor-4,53,88,null,0,0,0,30437,0,5,5,4,-5,70,7,7,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1557880226
1691973843287,sensor-1,53,88,null,0,0,0,30312,0,5,5,4,14,224,0,0,1,0,5,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3518,1557880204
1691974591383,sensor-2,16,88,null,0,0,0,30125,0,4,5,4,1,666,1,7,0,0,6,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3545,1560184204
1691974712191,sensor-4,54,88,null,0,0,0,30375,0,5,5,4,-5,158,12,7,1,0,8,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1557881127
1691974743464,sensor-1,54,88,null,0,0,0,30312,0,5,5,4,15,49,2,0,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1557881104
1691975491435,sensor-2,17,88,null,0,0,0,30125,0,6,5,4,1,612,4,7,1,0,6,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3545,1560185104
1691975611351,sensor-4,55,88,null,0,0,0,30312,0,5,5,4,0,22,6,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1557882026
1691975643351,sensor-1,55,88,null,0,0,0,30250,0,5,4,3,13,25,-5,0,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1557882004
1691976391942,sensor-2,18,88,null,0,0,0,30125,0,5,5,4,5,607,-5,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3545,1560186005
1691976511117,sensor-4,56,88,null,0,0,0,30312,0,6,5,4,-18,0,10,7,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3513,1557882926
1691976543420,sensor-1,56,88,null,0,0,0,30187,0,6,5,4,19,94,-8,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1557882904
1691977290205,sensor-2,19,88,null,0,0,0,30187,0,7,5,4,8,648,0,7,2,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1560186904
1691977411292,sensor-4,57,88,null,0,0,0,30250,0,7,5,4,8,220,3,7,2,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3513,1557883826
1691977443309,sensor-1,57,88,null,0,0,0,30187,0,6,5,4,45,23,5,0,1,0,6,5,4,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3518,1557883804
1691978190331,sensor-2,20,88,null,0,0,0,30187,0,7,5,4,1,603,2,7,1,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3545,1560187804
1691978311251,sensor-4,58,88,null,0,0,0,30250,0,6,5,4,18,247,0,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1557884726
1691978343383,sensor-1,58,88,null,0,0,0,30187,0,5,4,3,28,25,5,0,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1557884705
1691979090594,sensor-2,21,88,null,0,0,0,30187,0,8,5,4,0,647,11,7,2,0,6,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3545,1560188704
1691979209467,sensor-4,59,88,null,0,0,0,30250,0,6,5,4,1,179,12,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1557885626
1691979242409,sensor-1,59,88,null,0,0,0,30187,0,6,5,4,21,267,0,0,2,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1557885604
1691979990544,sensor-2,22,88,null,0,0,0,30250,0,7,5,4,0,639,5,7,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1560189604
1691980111306,sensor-4,60,88,null,0,0,0,30250,0,7,5,4,-5,45,6,7,2,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1557886526
1691980142364,sensor-1,60,88,null,0,0,0,30187,0,7,5,4,13,185,-3,0,2,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1557886504
1691980890578,sensor-2,23,88,null,0,0,0,30250,0,7,5,4,0,694,-3,7,2,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3545,1560190504
1691981011766,sensor-4,61,88,null,0,0,0,30250,0,6,5,4,-6,228,3,7,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1557887426
1691981042492,sensor-1,61,88,null,0,0,0,30250,0,5,4,3,14,302,-2,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1557887404
1691981791563,sensor-2,24,88,null,0,0,0,30312,0,5,5,4,1,703,-6,7,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1560191404
1691981911273,sensor-4,62,88,null,0,0,0,30312,0,7,5,4,5,196,9,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1557888326
1691981947128,sensor-1,62,88,null,0,0,0,30250,0,6,5,4,4,192,5,0,1,0,6,5,4,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,2,3518,1557888304
1691982690561,sensor-2,25,88,null,0,0,0,30375,0,5,5,4,-7,728,-4,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3545,1560192304
1691982811440,sensor-4,63,88,null,0,0,0,30312,0,6,5,4,-5,127,3,7,1,0,6,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1557889226
1691982842514,sensor-1,63,88,null,0,0,0,30312,0,6,5,4,14,215,-10,0,1,0,4,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1557889204
1691983590437,sensor-2,26,88,null,0,0,0,30437,0,5,5,4,0,601,-2,7,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3545,1560193204
1691983711393,sensor-4,64,88,null,0,0,0,30312,0,7,5,4,-4,0,1,7,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1557890126
