Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1679875250075,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875250990,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875252708,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875310121,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875311029,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875312723,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875370096,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875371020,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875372717,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875430132,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875431057,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875432725,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875490139,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875491047,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875492740,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875550119,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875551037,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875552761,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875610116,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875611067,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875612764,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875670164,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875671081,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875672790,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875730081,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875732780,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875734207,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875790187,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875791080,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875792795,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875850174,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875851101,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875852787,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875910199,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875911099,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875912802,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679875970191,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679875971082,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679875972811,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679876030206,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679876031115,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679876032818,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679876090205,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679876091111,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679876092825,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679876150214,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679876151121,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679876152843,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679876210202,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679876211144,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679876212901,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679876270272,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679876271141,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679876272835,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679876331143,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679876332853,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679876333289,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679876390238,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679876392878,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679876394226,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679876450249,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1679876451168,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1679876452895,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1679876510250,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
