Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1693786196318,sensor-2,237,88,null,0,0,0,30625,0,6,5,4,0,738,-1,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3542,1561995904
1693786339658,sensor-1,19,88,null,0,0,0,29375,0,5,5,4,5,0,-16,0,1,0,7,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1559692804
1693787096561,sensor-2,238,88,null,0,0,0,30687,0,7,5,4,-13,654,-1,8,2,0,5,5,4,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,2,3542,1561996804
1693787239635,sensor-1,20,88,null,0,0,0,29375,0,4,5,4,14,257,-6,0,0,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1559693704
1693787996485,sensor-2,239,88,null,0,0,0,30687,0,6,5,4,-3,614,7,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3542,1561997704
1693788139822,sensor-1,21,88,null,0,0,0,29312,0,4,5,4,23,0,-9,0,1,0,4,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1559694604
1693788896616,sensor-2,240,88,null,0,0,0,30625,0,6,5,4,-25,583,3,7,1,0,5,5,4,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,2,3542,1561998604
1693789044705,sensor-1,22,88,null,0,0,0,29250,0,5,5,4,12,303,-12,0,1,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1559695504
1693789796692,sensor-2,241,88,null,0,0,0,30562,0,7,5,4,-5,702,1,8,1,0,7,5,4,0,0,0,0,0,0,8,7,5,0,0,0,0,0,0,0,2,3542,1561999504
1693789939713,sensor-1,23,88,null,0,0,0,29250,0,5,5,4,29,216,-2,0,0,0,7,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3518,1559696404
