Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1685318482999,sensor-4,173,88,null,0,0,0,29750,0,7,4,3,3,0,-5,7,2,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3398,1557659964
1685318542845,sensor-2,81,88,null,0,0,0,30062,0,4,5,4,3,242,-29,6,1,0,4,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3563,1553527804
1685318881092,sensor-3,97,88,null,0,0,0,30000,0,7,5,4,5,46,7,7,2,0,5,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3496,1685319381
1685319096148,sensor-1,147,88,null,0,0,0,29687,0,6,5,4,-6,92,-2,0,2,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3528,1685319639
1685319382902,sensor-4,174,88,null,0,0,0,29687,0,7,5,4,6,115,2,6,2,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3398,1557660864
1685319442925,sensor-2,82,88,null,0,0,0,30062,0,6,5,4,6,118,-24,6,1,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3563,1553528704
1685319781157,sensor-3,98,88,null,0,0,0,30000,0,5,5,4,-6,135,5,7,1,0,7,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3496,1685320281
1685319995077,sensor-1,148,88,null,0,0,0,29687,0,5,5,4,13,23,2,0,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3528,1685320538
1685320283065,sensor-4,175,88,null,0,0,0,29687,0,5,4,3,-12,122,-7,6,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3398,1557661764
1685320343050,sensor-2,83,88,null,0,0,0,30000,0,8,5,4,-14,23,-14,7,2,0,6,5,4,0,0,0,0,0,0,10,5,4,0,0,0,0,0,0,0,2,3563,1553529604
1685320681177,sensor-3,99,88,null,0,0,0,30000,0,5,5,4,5,283,3,7,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3496,1685321181
1685320895058,sensor-1,149,88,null,0,0,0,29625,0,6,5,4,-1,168,-7,0,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3528,1685321438
1685321183002,sensor-4,176,88,null,0,0,0,29625,0,6,5,4,7,45,0,6,1,0,4,4,3,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3398,1557662664
1685321242941,sensor-2,84,88,null,0,0,0,29937,0,4,5,4,-7,165,-13,7,1,0,4,5,4,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,2,3563,1553530504
1685321581324,sensor-3,100,88,null,0,0,0,29937,0,5,5,4,0,371,4,7,1,0,4,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3496,1685322081
1685321795161,sensor-1,150,88,null,0,0,0,29625,0,7,5,4,0,45,2,0,2,0,4,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3528,1685322338
1685322083023,sensor-4,177,88,null,0,0,0,29625,0,6,5,4,0,90,-4,7,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3398,1557663564
1685322142983,sensor-2,85,88,null,0,0,0,29937,0,7,5,4,-5,185,-31,6,2,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3563,1553531404
1685322481213,sensor-3,101,88,null,0,0,0,29937,0,7,5,4,0,109,7,7,1,0,4,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3496,1685322981
1685322695141,sensor-1,151,88,null,0,0,0,29562,0,5,5,4,-8,93,-3,0,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3528,1685323238
1685322983031,sensor-4,178,88,null,0,0,0,29562,0,5,5,4,8,240,-17,6,1,0,5,5,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3398,1557664464
1685323043014,sensor-2,86,88,null,0,0,0,29937,0,17,5,4,20,112,-22,7,6,0,6,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3563,1553532304
1685323381179,sensor-3,102,88,null,0,0,0,29875,0,3,5,4,-3,93,8,7,0,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3496,1685323881
1685323595129,sensor-1,152,88,null,0,0,0,29562,0,6,5,4,-1,68,-4,0,2,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3528,1685324138
1685323883129,sensor-4,179,88,null,0,0,0,29562,0,5,5,4,5,119,-4,6,1,0,7,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3398,1557665364
1685323943036,sensor-2,87,88,null,0,0,0,29937,0,12,5,4,1,157,-23,7,4,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3563,1553533204
1685324281252,sensor-3,103,88,null,0,0,0,29875,0,7,5,4,3,22,4,7,2,0,4,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3496,1685324781
1685324495183,sensor-1,153,88,null,0,0,0,29562,0,5,5,4,-11,197,-7,0,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3528,1685325038
1685324783106,sensor-4,180,88,null,0,0,0,29562,0,4,5,4,0,144,-15,6,0,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3398,1557666264
1685324843070,sensor-2,88,88,null,0,0,0,29937,0,17,5,4,2,237,-18,7,5,0,4,4,3,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3563,1553534104
