Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1686528041084,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528041118,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528041819,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528101091,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528101122,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528101845,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528161104,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528161122,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528161876,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528221114,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528221128,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528221866,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528281075,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528281146,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528281867,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528341100,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528341153,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528341906,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528401135,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528401168,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528401893,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528461147,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528461170,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528461873,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528521165,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528521185,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528521888,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528581198,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528581214,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528581917,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528641162,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
1686528641200,sensor2,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
1686528641916,sensor3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
1686528701175,sensor1,0,0,0,0,0,,,,,,,,,,,,,,,,
