Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1690156813801,sensor-4,82,88,null,0,0,0,28562,0,5,5,4,-14,138,9,7,1,0,4,4,3,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1556063126
1690156852079,sensor-1,82,88,null,0,0,0,28562,0,5,5,4,18,0,0,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1556063104
1690157588515,sensor-2,45,88,null,0,0,0,29375,0,5,5,4,9,633,-4,7,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3552,1558367104
1690157715924,sensor-4,83,88,null,0,0,0,28562,0,6,5,4,-8,243,9,7,1,0,7,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1556064026
1690157752044,sensor-1,83,88,null,0,0,0,28500,0,5,4,3,20,303,-2,0,1,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1556064004
1690158488590,sensor-2,46,88,null,0,0,0,29375,0,5,5,4,9,788,15,7,1,0,5,4,3,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3552,1558368004
1690158613856,sensor-4,84,88,null,0,0,0,28500,0,4,5,4,-1,0,0,7,1,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3513,1556064926
1690158651970,sensor-1,84,88,null,0,0,0,28500,0,7,5,4,18,270,-5,0,2,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1556064904
1690159388863,sensor-2,47,88,null,0,0,0,29375,0,7,5,4,2,630,6,7,2,0,5,4,3,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3552,1558368904
1690159515901,sensor-4,85,88,null,0,0,0,28500,0,6,5,4,10,0,1,7,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1556065827
1690159552065,sensor-1,85,88,null,0,0,0,28500,0,4,4,3,15,202,1,0,0,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3518,1556065804
1690160288696,sensor-2,48,88,null,0,0,0,29312,0,5,5,4,3,658,4,7,1,0,7,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3552,1558369804
1690160413117,sensor-4,86,88,null,0,0,0,28500,0,5,5,4,0,69,6,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3513,1556066726
1690160452077,sensor-1,86,88,null,0,0,0,28500,0,5,5,4,21,48,-4,0,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3518,1556066704
1690161188837,sensor-2,49,88,null,0,0,0,29312,0,6,5,4,5,698,2,7,1,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3552,1558370704
1690161312841,sensor-4,87,88,null,0,0,0,28500,0,5,5,4,-9,163,-1,7,1,0,4,4,3,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3513,1556067626
